Step,Average Reward
0,14.6
500,17.1
1000,22.7
1500,20.4
2000,18.6
2500,14.2
3000,17.5
3500,19.1
4000,31.6
4500,19.2
5000,17.7
5500,19.4
6000,20.1
6500,22.7
7000,26.9
7500,20.6
8000,19.0
8500,17.6
9000,21.1
9500,19.5
10000,17.3
10500,10.3
11000,34.4
11500,93.4
12000,74.3
12500,60.9
13000,68.8
13500,74.9
14000,62.1
14500,67.7
15000,82.4
15500,99.5
16000,108.5
16500,140.2
17000,137.9
17500,145.5
18000,152.9
18500,186.5
19000,188.3
19500,239.6
20000,251.6
20500,198.9
21000,206.7
21500,223.6
22000,202.9
22500,209.4
23000,199.7
23500,175.4
24000,209.2
24500,231.6
25000,233.0
25500,143.6
26000,167.3
26500,187.9
27000,169.8
27500,193.3
28000,246.3
28500,142.4
29000,207.9
29500,203.0
30000,173.5
30500,159.7
31000,208.5
31500,173.3
32000,121.7
32500,130.4
33000,118.4
33500,102.0
34000,96.1
34500,84.9
35000,83.5
35500,155.1
36000,160.6
36500,88.3
37000,131.3
37500,176.5
38000,143.5
38500,182.8
39000,182.3
39500,290.6
40000,263.0
40500,286.9
41000,150.6
41500,122.2
42000,63.6
42500,70.4
43000,475.8
43500,500.0
44000,359.3
44500,361.5
45000,318.1
45500,300.3
46000,303.7
46500,307.8
47000,335.1
47500,386.1
48000,434.4
48500,300.4
49000,289.1
49500,297.4
50000,201.0
50500,500.0
51000,393.6
51500,334.2
52000,471.4
52500,500.0
53000,500.0
53500,500.0
54000,500.0
54500,500.0
55000,500.0
55500,500.0
56000,500.0
56500,500.0
57000,500.0
57500,500.0
58000,500.0
58500,346.1
59000,357.3
59500,342.3
60000,297.5
60500,330.8
61000,393.9
61500,472.9
62000,500.0
62500,500.0
63000,498.7
63500,500.0
64000,476.3
64500,495.8
65000,493.1
65500,500.0
66000,500.0
66500,486.2
67000,495.5
67500,500.0
68000,500.0
68500,500.0
69000,500.0
69500,500.0
70000,500.0
70500,500.0
71000,500.0
71500,500.0
72000,500.0
72500,500.0
73000,500.0
73500,500.0
74000,500.0
74500,486.8
75000,498.1
75500,498.5
76000,500.0
76500,470.6
77000,495.0
77500,497.9
78000,497.1
78500,495.7
79000,495.9
79500,486.6
80000,475.7
80500,488.2
81000,498.6
81500,488.4
82000,488.9
82500,487.5
83000,494.8
83500,482.0
84000,493.6
84500,497.7
85000,496.7
85500,500.0
86000,500.0
86500,494.2
87000,500.0
87500,500.0
88000,500.0
88500,500.0
89000,500.0
89500,500.0
90000,500.0
90500,489.0
91000,493.5
91500,500.0
92000,500.0
92500,500.0
93000,493.1
93500,500.0
94000,500.0
94500,500.0
95000,500.0
95500,498.1
96000,500.0
96500,497.8
97000,500.0
97500,500.0
98000,500.0
98500,491.1
99000,500.0
99500,461.8
