Step,Average Reward
0,18.7
500,21.1
1000,16.1
1500,22.6
2000,22.2
2500,16.7
3000,16.9
3500,22.8
4000,20.4
4500,21.3
5000,22.3
5500,15.4
6000,16.8
6500,19.8
7000,23.9
7500,18.4
8000,18.6
8500,24.3
9000,20.0
9500,24.1
10000,18.8
10500,18.7
11000,33.2
11500,74.1
12000,98.2
12500,99.5
13000,106.9
13500,123.7
14000,168.6
14500,189.7
15000,207.8
15500,200.0
16000,230.0
16500,221.4
17000,223.9
17500,223.0
18000,236.2
18500,249.1
19000,222.6
19500,241.0
20000,215.9
20500,234.4
21000,199.8
21500,214.9
22000,187.2
22500,221.7
23000,226.8
23500,238.5
24000,200.3
24500,227.1
25000,227.6
25500,230.7
26000,225.8
26500,237.1
27000,215.7
27500,236.4
28000,234.7
28500,215.8
29000,220.2
29500,210.6
30000,213.7
30500,222.2
31000,219.4
31500,259.5
32000,226.7
32500,227.7
33000,275.9
33500,223.3
34000,251.4
34500,258.5
35000,292.9
35500,260.4
36000,292.9
36500,277.3
37000,271.1
37500,312.3
38000,299.8
38500,302.0
39000,329.9
39500,341.2
40000,356.5
40500,395.8
41000,372.0
41500,399.1
42000,391.5
42500,391.0
43000,447.4
43500,431.1
44000,482.4
44500,449.6
45000,480.9
45500,479.1
46000,456.8
46500,491.9
47000,468.7
47500,485.6
48000,498.8
48500,443.5
49000,485.4
49500,500.0
50000,476.9
50500,500.0
51000,490.1
51500,498.2
52000,500.0
52500,489.0
53000,500.0
53500,498.2
54000,500.0
54500,485.6
55000,500.0
55500,500.0
56000,500.0
56500,500.0
57000,497.6
57500,500.0
58000,500.0
58500,500.0
59000,500.0
59500,466.2
60000,500.0
60500,500.0
61000,345.6
61500,479.6
62000,356.8
62500,425.3
63000,468.7
63500,500.0
64000,500.0
64500,500.0
65000,498.4
65500,478.4
66000,500.0
66500,500.0
67000,500.0
67500,500.0
68000,500.0
68500,500.0
69000,500.0
69500,500.0
70000,500.0
70500,500.0
71000,500.0
71500,500.0
72000,499.8
72500,431.9
73000,499.3
73500,500.0
74000,491.3
74500,500.0
75000,500.0
75500,482.4
76000,463.9
76500,423.3
77000,449.5
77500,460.1
78000,462.1
78500,425.7
79000,470.3
79500,446.5
80000,464.4
80500,441.3
81000,482.8
81500,474.2
82000,454.8
82500,468.0
83000,441.0
83500,467.0
84000,466.6
84500,493.8
85000,470.1
85500,490.7
86000,478.0
86500,487.2
87000,458.8
87500,500.0
88000,500.0
88500,500.0
89000,498.8
89500,499.0
90000,500.0
90500,499.7
91000,500.0
91500,488.8
92000,500.0
92500,477.6
93000,500.0
93500,498.1
94000,500.0
94500,495.2
95000,497.6
95500,479.7
96000,483.3
96500,500.0
97000,448.0
97500,458.6
98000,406.0
98500,442.9
99000,476.1
99500,500.0
