Step,Average Reward
0,21.0
500,25.7
1000,19.8
1500,20.7
2000,26.8
2500,31.8
3000,22.1
3500,27.5
4000,19.8
4500,22.7
5000,23.5
5500,28.6
6000,18.9
6500,19.5
7000,20.5
7500,21.7
8000,21.6
8500,23.1
9000,20.4
9500,23.9
10000,27.6
10500,10.1
11000,89.0
11500,81.7
12000,77.9
12500,73.2
13000,68.7
13500,85.7
14000,77.7
14500,91.4
15000,83.2
15500,132.8
16000,128.6
16500,215.3
17000,198.7
17500,357.4
18000,225.4
18500,290.5
19000,375.4
19500,433.3
20000,483.6
20500,485.1
21000,426.3
21500,354.4
22000,321.2
22500,255.8
23000,294.6
23500,266.3
24000,256.5
24500,322.4
25000,331.5
25500,364.2
26000,419.3
26500,416.2
27000,469.7
27500,380.1
28000,391.8
28500,440.5
29000,429.0
29500,394.5
30000,423.2
30500,399.6
31000,465.7
31500,404.5
32000,398.2
32500,454.0
33000,399.0
33500,405.9
34000,418.1
34500,378.6
35000,392.9
35500,368.8
36000,399.3
36500,496.3
37000,497.6
37500,500.0
38000,379.2
38500,386.2
39000,361.3
39500,405.4
40000,420.1
40500,386.6
41000,442.4
41500,419.0
42000,422.5
42500,433.0
43000,413.8
43500,434.9
44000,479.9
44500,417.7
45000,422.5
45500,482.7
46000,477.3
46500,485.6
47000,490.6
47500,473.5
48000,466.6
48500,446.5
49000,405.3
49500,403.8
50000,393.5
50500,366.0
51000,405.0
51500,339.7
52000,449.9
52500,444.9
53000,430.2
53500,421.6
54000,413.7
54500,425.3
55000,427.6
55500,374.6
56000,391.3
56500,464.2
57000,354.3
57500,427.0
58000,441.7
58500,453.5
59000,458.3
59500,488.1
60000,434.2
60500,462.7
61000,383.2
61500,429.1
62000,442.3
62500,475.2
63000,434.2
63500,470.9
64000,447.7
64500,449.7
65000,477.7
65500,409.1
66000,412.2
66500,463.4
67000,484.7
67500,429.8
68000,483.0
68500,463.3
69000,495.1
69500,500.0
70000,483.8
70500,124.2
71000,500.0
71500,500.0
72000,500.0
72500,500.0
73000,500.0
73500,500.0
74000,19.4
74500,500.0
75000,500.0
75500,402.9
76000,276.0
76500,250.4
77000,275.9
77500,259.4
78000,423.6
78500,472.6
79000,494.1
79500,496.5
80000,499.2
80500,474.1
81000,423.8
81500,472.5
82000,411.4
82500,429.5
83000,259.9
83500,423.8
84000,424.1
84500,277.0
85000,254.8
85500,267.5
86000,305.4
86500,290.1
87000,375.0
87500,399.7
88000,342.1
88500,338.0
89000,400.0
89500,414.7
90000,417.4
90500,410.3
91000,347.7
91500,442.9
92000,420.7
92500,458.4
93000,423.0
93500,405.3
94000,424.7
94500,438.9
95000,452.1
95500,460.2
96000,449.5
96500,447.6
97000,454.6
97500,452.7
98000,484.1
98500,467.1
99000,471.0
99500,473.5
