Step,Average Reward
0,16.5
500,18.4
1000,20.0
1500,21.0
2000,22.4
2500,22.3
3000,22.6
3500,24.0
4000,21.9
4500,24.1
5000,34.5
5500,19.7
6000,26.9
6500,18.7
7000,20.0
7500,18.1
8000,19.1
8500,20.6
9000,24.1
9500,30.6
10000,24.8
10500,24.9
11000,15.1
11500,9.9
12000,9.6
12500,9.5
13000,14.7
13500,11.3
14000,11.4
14500,11.7
15000,34.2
15500,64.0
16000,63.3
16500,62.9
17000,51.6
17500,63.4
18000,58.5
18500,67.2
19000,84.9
19500,86.8
20000,71.4
20500,89.0
21000,86.9
21500,81.4
22000,95.8
22500,93.5
23000,113.9
23500,94.9
24000,139.1
24500,170.6
25000,150.4
25500,164.8
26000,198.2
26500,176.6
27000,242.7
27500,216.3
28000,330.6
28500,353.1
29000,452.4
29500,469.8
30000,484.9
30500,448.6
31000,381.5
31500,342.3
32000,331.9
32500,338.3
33000,283.2
33500,252.4
34000,259.2
34500,251.0
35000,233.9
35500,329.2
36000,288.5
36500,444.7
37000,390.5
37500,429.3
38000,451.4
38500,323.6
39000,270.0
39500,287.0
40000,338.1
40500,344.7
41000,383.8
41500,374.7
42000,365.9
42500,347.3
43000,277.9
43500,325.6
44000,316.1
44500,309.2
45000,244.3
45500,236.9
46000,221.5
46500,212.5
47000,220.8
47500,198.2
48000,209.0
48500,196.8
49000,233.3
49500,264.0
50000,289.4
50500,313.3
51000,327.9
51500,271.1
52000,411.7
52500,306.6
53000,331.8
53500,314.6
54000,332.6
54500,329.0
55000,327.0
55500,367.4
56000,353.3
56500,427.4
57000,441.5
57500,480.4
58000,437.1
58500,429.0
59000,443.0
59500,343.4
60000,455.4
60500,486.8
61000,471.5
61500,500.0
62000,454.9
62500,459.4
63000,387.4
63500,365.3
64000,407.4
64500,470.0
65000,476.4
65500,481.9
66000,500.0
66500,500.0
67000,500.0
67500,500.0
68000,500.0
68500,411.1
69000,500.0
69500,500.0
70000,471.2
70500,375.6
71000,436.1
71500,399.0
72000,411.9
72500,429.6
73000,470.5
73500,488.2
74000,432.6
74500,500.0
75000,500.0
75500,500.0
76000,487.3
76500,500.0
77000,500.0
77500,484.0
78000,498.2
78500,500.0
79000,500.0
79500,499.8
80000,500.0
80500,500.0
81000,500.0
81500,500.0
82000,500.0
82500,500.0
83000,500.0
83500,500.0
84000,500.0
84500,500.0
85000,500.0
85500,500.0
86000,500.0
86500,500.0
87000,500.0
87500,500.0
88000,500.0
88500,500.0
89000,500.0
89500,500.0
90000,500.0
90500,500.0
91000,500.0
91500,500.0
92000,500.0
92500,500.0
93000,500.0
93500,500.0
94000,500.0
94500,500.0
95000,500.0
95500,500.0
96000,500.0
96500,500.0
97000,500.0
97500,500.0
98000,500.0
98500,500.0
99000,500.0
99500,500.0
