Step,Average Reward
0,21.8
500,23.4
1000,16.5
1500,20.1
2000,24.4
2500,21.7
3000,24.3
3500,17.8
4000,18.4
4500,18.9
5000,20.8
5500,25.7
6000,20.9
6500,18.0
7000,18.1
7500,22.2
8000,20.6
8500,19.6
9000,18.0
9500,19.1
10000,16.3
10500,10.2
11000,70.2
11500,78.7
12000,60.2
12500,82.2
13000,60.7
13500,62.4
14000,65.4
14500,62.8
15000,77.7
15500,124.2
16000,121.4
16500,90.1
17000,87.3
17500,118.0
18000,128.6
18500,182.1
19000,309.9
19500,360.6
20000,404.9
20500,499.1
21000,427.3
21500,414.6
22000,353.2
22500,280.2
23000,278.8
23500,178.2
24000,121.9
24500,144.5
25000,148.6
25500,176.2
26000,141.9
26500,83.4
27000,99.1
27500,151.2
28000,90.1
28500,92.1
29000,68.4
29500,60.6
30000,20.7
30500,65.7
31000,500.0
31500,500.0
32000,500.0
32500,500.0
33000,500.0
33500,393.7
34000,345.1
34500,343.3
35000,307.6
35500,243.4
36000,128.4
36500,61.9
37000,63.6
37500,88.1
38000,222.1
38500,378.7
39000,500.0
39500,500.0
40000,500.0
40500,500.0
41000,500.0
41500,500.0
42000,500.0
42500,28.8
43000,387.6
43500,312.4
44000,335.9
44500,352.5
45000,493.4
45500,500.0
46000,500.0
46500,500.0
47000,500.0
47500,500.0
48000,500.0
48500,500.0
49000,500.0
49500,500.0
50000,500.0
50500,495.9
51000,500.0
51500,500.0
52000,500.0
52500,500.0
53000,484.4
53500,489.7
54000,481.4
54500,493.4
55000,489.5
55500,495.6
56000,499.6
56500,500.0
57000,485.7
57500,459.8
58000,485.0
58500,476.2
59000,421.9
59500,383.1
60000,396.2
60500,351.8
61000,346.6
61500,357.8
62000,351.6
62500,386.2
63000,353.5
63500,398.0
64000,400.6
64500,340.9
65000,368.2
65500,340.0
66000,338.6
66500,365.0
67000,388.4
67500,378.4
68000,384.7
68500,375.5
69000,391.6
69500,359.5
70000,365.2
70500,382.2
71000,393.8
71500,383.7
72000,373.1
72500,394.2
73000,396.9
73500,443.2
74000,380.2
74500,368.6
75000,440.7
75500,382.9
76000,381.4
76500,413.9
77000,409.1
77500,470.7
78000,430.0
78500,434.4
79000,466.7
79500,413.2
80000,482.2
80500,479.2
81000,448.4
81500,454.2
82000,471.2
82500,500.0
83000,500.0
83500,464.1
84000,500.0
84500,491.9
85000,406.8
85500,399.0
86000,342.4
86500,364.3
87000,385.1
87500,389.3
88000,375.8
88500,353.2
89000,386.3
89500,413.6
90000,366.1
90500,405.7
91000,371.1
91500,406.4
92000,416.7
92500,375.2
93000,423.3
93500,393.5
94000,353.7
94500,359.7
95000,431.2
95500,436.8
96000,454.6
96500,479.9
97000,475.3
97500,405.0
98000,440.8
98500,486.9
99000,450.1
99500,482.8
