Step,Average Reward
0,-475.5
500,-498.4
1000,-489.7
1500,-484.0
2000,-433.4
2500,-482.1
3000,-457.2
3500,-486.7
4000,-462.0
4500,-493.5
5000,-482.5
5500,-461.7
6000,-491.0
6500,-468.1
7000,-500.0
7500,-500.0
8000,-494.8
8500,-460.1
9000,-486.1
9500,-493.9
10000,-451.1
10500,-345.6
11000,-205.5
11500,-119.4
12000,-120.9
12500,-127.2
13000,-98.1
13500,-119.8
14000,-110.6
14500,-111.3
15000,-112.4
15500,-100.5
16000,-93.7
16500,-110.9
17000,-91.4
17500,-92.4
18000,-102.6
18500,-117.6
19000,-95.0
19500,-118.0
20000,-111.1
20500,-118.1
21000,-131.4
21500,-132.1
22000,-127.8
22500,-134.3
23000,-135.9
23500,-123.3
24000,-122.6
24500,-126.7
25000,-107.2
25500,-110.1
26000,-124.3
26500,-135.1
27000,-99.7
27500,-102.6
28000,-121.9
28500,-114.4
29000,-99.3
29500,-112.2
30000,-111.9
30500,-105.4
31000,-99.8
31500,-100.2
32000,-91.1
32500,-98.4
33000,-102.4
33500,-108.0
34000,-94.8
34500,-132.6
35000,-112.8
35500,-100.8
36000,-93.3
36500,-93.0
37000,-85.4
37500,-91.6
38000,-89.7
38500,-97.1
39000,-95.6
39500,-88.4
40000,-99.6
40500,-109.7
41000,-100.6
41500,-114.3
42000,-85.2
42500,-91.2
43000,-103.5
43500,-90.0
44000,-95.9
44500,-87.5
45000,-89.7
45500,-108.5
46000,-102.2
46500,-115.0
47000,-83.6
47500,-94.2
48000,-87.8
48500,-95.7
49000,-94.6
49500,-102.3
50000,-83.1
50500,-96.5
51000,-111.8
51500,-88.2
52000,-123.8
52500,-88.8
53000,-83.3
53500,-92.8
54000,-156.6
54500,-103.4
55000,-93.8
55500,-87.4
56000,-110.5
56500,-85.5
57000,-94.2
57500,-91.0
58000,-117.7
58500,-91.0
59000,-95.4
59500,-101.6
60000,-77.9
60500,-85.7
61000,-92.1
61500,-93.3
62000,-101.1
62500,-95.2
63000,-90.5
63500,-93.8
64000,-107.4
64500,-107.1
65000,-112.7
65500,-87.4
66000,-96.1
66500,-101.4
67000,-92.9
67500,-99.1
68000,-113.5
68500,-110.2
69000,-99.6
69500,-93.4
70000,-89.1
70500,-89.3
71000,-111.0
71500,-89.4
72000,-105.9
72500,-106.3
73000,-98.8
73500,-89.4
74000,-91.8
74500,-107.4
75000,-105.3
75500,-88.2
76000,-93.8
76500,-88.3
77000,-103.8
77500,-91.5
78000,-100.8
78500,-97.3
79000,-91.5
79500,-95.7
80000,-83.6
80500,-88.3
81000,-105.0
81500,-99.2
82000,-84.7
82500,-103.4
83000,-78.6
83500,-88.3
84000,-103.7
84500,-88.7
85000,-103.0
85500,-110.2
86000,-95.8
86500,-91.0
87000,-81.6
87500,-96.9
88000,-87.5
88500,-89.9
89000,-88.4
89500,-85.1
90000,-101.6
90500,-82.1
91000,-89.3
91500,-86.3
92000,-92.3
92500,-92.0
93000,-94.8
93500,-82.7
94000,-89.6
94500,-110.1
95000,-96.8
95500,-81.3
96000,-97.3
96500,-88.2
97000,-108.8
97500,-88.4
98000,-89.6
98500,-96.9
99000,-111.5
99500,-111.2
