Step,Average Reward
0,-480.7
500,-496.1
1000,-477.8
1500,-485.4
2000,-477.3
2500,-480.7
3000,-500.0
3500,-486.9
4000,-463.1
4500,-484.4
5000,-473.0
5500,-478.1
6000,-497.5
6500,-458.1
7000,-492.9
7500,-455.4
8000,-500.0
8500,-482.5
9000,-466.8
9500,-488.6
10000,-499.1
10500,-436.2
11000,-98.7
11500,-101.8
12000,-92.8
12500,-88.1
13000,-107.5
13500,-98.7
14000,-111.8
14500,-89.2
15000,-92.8
15500,-88.8
16000,-86.6
16500,-101.9
17000,-97.8
17500,-98.5
18000,-112.0
18500,-101.1
19000,-90.3
19500,-97.5
20000,-100.1
20500,-102.9
21000,-109.1
21500,-98.8
22000,-85.1
22500,-87.8
23000,-109.4
23500,-118.6
24000,-103.0
24500,-93.0
25000,-96.9
25500,-89.7
26000,-83.8
26500,-88.4
27000,-100.1
27500,-87.3
28000,-105.2
28500,-94.2
29000,-87.5
29500,-92.6
30000,-129.2
30500,-83.3
31000,-81.4
31500,-133.6
32000,-86.9
32500,-88.1
33000,-139.5
33500,-87.3
34000,-125.2
34500,-89.9
35000,-98.1
35500,-95.4
36000,-84.0
36500,-97.9
37000,-121.5
37500,-94.1
38000,-102.2
38500,-99.3
39000,-82.5
39500,-87.2
40000,-87.4
40500,-86.7
41000,-101.7
41500,-118.3
42000,-116.8
42500,-91.9
43000,-94.0
43500,-89.5
44000,-90.6
44500,-89.7
45000,-109.0
45500,-82.9
46000,-94.6
46500,-89.3
47000,-102.2
47500,-111.7
48000,-98.7
48500,-80.5
49000,-92.5
49500,-86.7
50000,-99.8
50500,-83.3
51000,-93.0
51500,-95.7
52000,-122.2
52500,-79.2
53000,-88.2
53500,-95.2
54000,-89.2
54500,-96.9
55000,-91.0
55500,-92.7
56000,-99.5
56500,-96.1
57000,-88.9
57500,-100.3
58000,-88.0
58500,-101.5
59000,-100.5
59500,-140.0
60000,-86.3
60500,-108.9
61000,-99.1
61500,-94.0
62000,-88.4
62500,-87.9
63000,-142.9
63500,-86.8
64000,-83.2
64500,-91.0
65000,-87.6
65500,-94.3
66000,-87.7
66500,-103.9
67000,-89.7
67500,-96.9
68000,-88.1
68500,-90.2
69000,-100.9
69500,-93.9
70000,-104.8
70500,-102.9
71000,-94.6
71500,-89.5
72000,-95.9
72500,-102.0
73000,-97.7
73500,-96.5
74000,-95.8
74500,-91.8
75000,-101.8
75500,-101.5
76000,-95.0
76500,-105.7
77000,-115.5
77500,-100.8
78000,-141.4
78500,-103.0
79000,-87.5
79500,-95.5
80000,-89.3
80500,-95.8
81000,-93.8
81500,-86.7
82000,-102.5
82500,-102.8
83000,-85.8
83500,-92.6
84000,-86.8
84500,-108.5
85000,-89.8
85500,-89.4
86000,-91.0
86500,-93.0
87000,-96.6
87500,-96.6
88000,-95.0
88500,-85.2
89000,-90.7
89500,-102.1
90000,-108.1
90500,-103.0
91000,-95.9
91500,-91.5
92000,-98.6
92500,-91.4
93000,-97.4
93500,-105.9
94000,-95.7
94500,-90.3
95000,-96.9
95500,-130.3
96000,-86.3
96500,-94.3
97000,-90.4
97500,-95.8
98000,-93.3
98500,-91.4
99000,-103.6
99500,-98.3
