Step,Average Reward
0,-500.0
500,-500.0
1000,-143.85
1500,-136.5
2000,-173.05
2500,-95.23
3000,-93.09
3500,-95.9
4000,-114.38
4500,-113.15
5000,-101.45
5500,-142.57
6000,-126.26
6500,-129.0
7000,-120.34
7500,-102.01
8000,-153.45
8500,-109.49
9000,-139.87
9500,-120.87
10000,-112.38
10500,-112.89
11000,-99.39
11500,-126.77
12000,-110.12
12500,-129.71
13000,-94.45
13500,-109.13
14000,-97.44
14500,-103.31
15000,-141.85
15500,-98.41
16000,-95.95
16500,-98.13
17000,-106.89
17500,-97.46
18000,-97.67
18500,-98.46
19000,-102.38
19500,-103.83
20000,-108.95
20500,-91.6
21000,-98.4
21500,-93.12
22000,-98.05
22500,-112.73
23000,-95.23
23500,-96.03
24000,-110.95
24500,-96.72
25000,-98.98
25500,-99.63
26000,-95.49
26500,-99.64
27000,-96.06
27500,-93.28
28000,-98.64
28500,-97.18
29000,-100.5
29500,-94.52
30000,-101.16
30500,-96.76
31000,-92.51
31500,-102.11
32000,-101.18
32500,-97.13
33000,-111.55
33500,-116.22
34000,-106.28
34500,-107.92
35000,-104.79
35500,-100.41
36000,-103.47
36500,-99.78
37000,-101.85
37500,-99.38
38000,-101.2
38500,-100.13
39000,-95.43
39500,-99.31
40000,-101.57
40500,-102.74
41000,-100.07
41500,-105.06
42000,-109.43
42500,-102.34
43000,-106.63
43500,-109.56
44000,-108.22
44500,-107.54
45000,-105.89
45500,-102.97
46000,-98.39
46500,-98.18
47000,-108.25
47500,-103.67
48000,-104.19
48500,-101.8
49000,-102.15
49500,-102.28
50000,-101.72
50500,-102.14
51000,-105.57
51500,-100.82
52000,-101.95
52500,-99.58
53000,-95.21
53500,-99.39
54000,-101.94
54500,-98.29
55000,-108.56
55500,-98.22
56000,-104.06
56500,-95.45
57000,-95.5
57500,-96.57
58000,-97.62
58500,-94.94
59000,-93.55
59500,-96.9
60000,-94.31
60500,-98.0
61000,-97.47
61500,-94.65
62000,-97.25
62500,-92.69
63000,-93.35
63500,-99.32
64000,-99.42
64500,-95.08
65000,-96.2
65500,-95.74
66000,-100.21
66500,-91.59
67000,-102.18
67500,-92.99
68000,-93.45
68500,-100.04
69000,-97.37
69500,-97.89
70000,-94.35
70500,-95.69
71000,-93.09
71500,-92.26
72000,-90.71
72500,-97.15
73000,-96.12
73500,-91.2
74000,-90.45
74500,-95.89
75000,-92.51
75500,-93.88
76000,-94.5
76500,-97.07
77000,-90.6
77500,-94.12
78000,-93.86
78500,-95.71
79000,-92.74
79500,-98.68
80000,-93.83
80500,-92.6
81000,-89.95
81500,-93.04
82000,-94.22
82500,-92.19
83000,-87.61
83500,-92.8
84000,-92.42
84500,-90.38
85000,-98.12
85500,-92.71
86000,-93.85
86500,-96.47
87000,-90.96
87500,-93.47
88000,-89.44
88500,-101.56
89000,-92.98
89500,-92.42
90000,-91.92
90500,-87.18
91000,-93.71
91500,-95.84
92000,-90.17
92500,-86.27
93000,-92.41
93500,-86.42
94000,-90.67
94500,-92.13
95000,-89.02
95500,-89.72
96000,-87.31
96500,-91.52
97000,-92.68
97500,-91.44
98000,-91.64
98500,-89.87
99000,-91.6
99500,-91.04
