Step,Average Reward
0,-105.8
1000,-53.1
2000,-50.0
3000,-50.0
4000,-75.0
5000,-70.5
6000,-74.7
7000,-115.4
8000,-89.2
9000,-115.1
10000,-72.6
11000,-104.6
12000,-102.7
13000,-155.7
14000,-96.3
15000,89.4
16000,-49.2
17000,74.7
18000,-54.0
19000,-173.4
20000,-63.0
21000,-97.1
22000,-166.1
23000,-221.4
24000,-173.4
25000,-162.0
26000,-108.7
27000,-129.4
28000,-84.9
29000,-113.2
30000,-106.7
31000,-75.7
32000,-111.8
33000,-25.4
34000,-88.5
35000,-63.4
36000,-86.6
37000,-21.6
38000,-35.0
39000,-116.5
40000,-61.9
41000,-115.7
42000,-101.3
43000,-140.8
44000,-76.5
45000,-158.3
46000,-80.2
47000,-116.2
48000,-107.6
49000,-55.6
50000,-69.0
51000,-84.5
52000,-98.3
53000,-107.4
54000,-122.3
55000,-143.6
56000,-114.5
57000,-51.2
58000,-98.3
59000,-55.5
60000,-88.9
61000,-78.9
62000,-135.1
63000,-81.6
64000,-78.4
65000,-81.8
66000,-139.6
67000,-110.3
68000,-95.9
69000,-100.5
70000,-80.3
71000,-173.5
72000,-63.9
73000,-89.3
74000,-124.0
75000,-97.0
76000,-108.1
77000,-135.7
78000,-105.2
79000,-81.8
80000,-113.7
81000,-102.3
82000,-62.0
83000,-94.4
84000,-74.0
85000,-88.6
86000,-165.4
87000,-90.1
88000,-85.8
89000,-157.0
90000,-126.8
91000,-130.9
92000,-111.7
93000,-120.6
94000,-59.1
95000,-127.5
96000,-100.8
97000,-76.0
98000,-121.8
99000,-141.5
