Step,Average Reward
0,-69.5
1000,-65.1
2000,-131.3
3000,-58.2
4000,-100.2
5000,-85.2
6000,-119.2
7000,-84.9
8000,-78.0
9000,-69.2
10000,-117.6
11000,-79.5
12000,2.2
13000,-127.8
14000,-154.3
15000,-79.3
16000,-100.7
17000,35.9
18000,-168.1
19000,-59.9
20000,-121.6
21000,-32.9
22000,-165.5
23000,17.8
24000,-89.8
25000,-137.9
26000,-133.4
27000,-134.5
28000,-104.9
29000,-92.3
30000,-58.8
31000,-104.2
32000,-36.6
33000,-170.3
34000,-181.8
35000,-106.5
36000,-134.1
37000,-49.8
38000,-107.7
39000,-136.2
40000,-82.8
41000,-129.6
42000,-120.0
43000,-114.3
44000,-70.5
45000,-111.0
46000,-30.0
47000,-192.6
48000,-63.9
49000,-181.2
50000,-58.8
51000,-137.4
52000,-139.8
53000,-93.9
54000,-64.5
55000,-84.3
56000,-60.9
57000,-164.4
58000,-133.8
59000,-105.9
60000,-19.2
61000,-113.4
62000,-87.0
63000,-101.4
64000,-138.9
65000,-153.3
66000,-94.8
67000,-109.8
68000,-84.6
69000,-96.9
70000,-78.9
71000,-124.5
72000,-113.7
73000,-18.0
74000,-165.9
75000,-162.0
76000,-150.3
77000,-148.8
78000,-97.5
79000,-133.8
80000,34.5
81000,-41.4
82000,-25.5
83000,-181.5
84000,-103.8
85000,-89.4
86000,-120.6
87000,-72.9
88000,-40.8
89000,-24.0
90000,-107.1
91000,-131.4
92000,-29.4
93000,-150.9
94000,-98.7
95000,-101.7
96000,-47.4
97000,-157.8
98000,-76.2
99000,-154.2
