Step,Average Reward
0,-51.2
1000,-55.5
2000,-5.1
3000,-11.9
4000,28.7
5000,-26.3
6000,-70.7
7000,-47.7
8000,28.5
9000,-44.1
10000,21.3
11000,-66.1
12000,-191.9
13000,-30.7
14000,-74.0
15000,-84.8
16000,-122.1
17000,-72.7
18000,-90.7
19000,-135.8
20000,-88.0
21000,-65.2
22000,-111.9
23000,-101.4
24000,-114.9
25000,-1.7
26000,-3.7
27000,-103.2
28000,-56.4
29000,-0.8
30000,-30.2
31000,-83.6
32000,-87.8
33000,-66.0
34000,-121.7
35000,-105.7
36000,-68.3
37000,-117.6
38000,-97.1
39000,-106.7
40000,-108.3
41000,-149.5
42000,-114.8
43000,-92.2
44000,-107.7
45000,-92.3
46000,-120.0
47000,-66.2
48000,-136.7
49000,-146.9
50000,-73.9
51000,-120.6
52000,-74.6
53000,-11.6
54000,3.6
55000,-72.9
56000,-123.3
57000,-117.8
58000,-85.9
59000,-90.2
60000,-72.7
61000,-115.7
62000,-101.7
63000,-140.4
64000,-113.4
65000,-137.0
66000,-90.2
67000,-147.7
68000,-111.0
69000,-162.9
70000,-80.0
71000,-101.2
72000,-139.9
73000,-58.0
74000,-35.5
75000,-55.1
76000,-98.0
77000,-69.7
78000,-58.6
79000,-82.6
80000,-23.2
81000,-196.8
82000,-64.9
83000,-120.7
84000,-49.5
85000,22.7
86000,-15.7
87000,-93.4
88000,8.7
89000,-10.5
90000,-41.1
91000,-37.4
92000,-36.0
93000,-17.6
94000,-60.5
95000,-63.2
96000,-65.4
97000,-95.5
98000,-17.1
99000,-87.4
