Step,Average Reward
0,-59.57744000000004
1000,-169.32304000000005
2000,-112.15032000000005
3000,-169.36682000000008
4000,-155.26614000000006
5000,-132.4595800000001
6000,-78.42890000000007
7000,-108.33552000000006
8000,-54.02674000000005
9000,-118.06440000000005
10000,-85.08360000000003
11000,-50.0
12000,-129.9
13000,-78.00563999999999
14000,-170.7
15000,-149.1
16000,-116.1
17000,-98.4
18000,-114.0
19000,-149.7
20000,-93.9
21000,-147.0
22000,-127.2
23000,-7.2
24000,-124.8
25000,-67.2
26000,-98.1
27000,-146.7
28000,-115.2
29000,-92.4
30000,-79.5
31000,-77.7
32000,-70.2
33000,-143.48838
34000,-69.81509999999999
35000,-35.75015999999987
36000,-131.52047999999982
37000,-189.76451999999955
38000,-54.92256
39000,125.83632000000007
40000,164.95212000000006
41000,-38.72237999999993
42000,-9.071280000000025
43000,47.91504000000007
44000,28.682579999999984
45000,37.84085999999998
46000,42.27197999999995
47000,-48.22704000000003
48000,-0.4474199999999712
49000,-7.355219999999997
50000,-120.21642000000008
51000,-125.98756000000012
52000,-18.014519999999994
53000,-5.517359999999963
54000,-79.08370000000014
55000,-88.07160000000013
56000,-124.10418000000054
57000,-120.74082000000021
58000,-96.12936000000009
59000,-108.51102
60000,-239.89490000000038
61000,-88.91729999999994
62000,-97.88004000000006
63000,-44.802179999999986
64000,-38.98529999999997
65000,-33.09714000000001
66000,-24.78618000000004
67000,64.23336000000002
68000,-7.939679999999981
69000,-38.79174000000016
70000,-69.89867999999998
71000,-157.31190000000004
72000,-103.18208
73000,-92.06630000000004
74000,-100.8163000000001
75000,-108.01536000000019
76000,-144.73191999999995
77000,-39.88540000000002
78000,-66.56246000000003
79000,-80.60818
80000,-142.54725999999997
81000,-127.61660000000003
82000,-110.55274000000011
83000,-158.7
84000,-89.1
85000,-120.3
86000,-109.8
87000,-119.7
88000,-114.3
89000,-81.6
90000,-101.7
91000,-100.2
92000,-104.1
93000,-81.3
94000,-51.0
95000,-28.2
96000,-125.4
97000,-119.7
98000,-17.4
99000,-30.3
