Step,Average Reward
0,-184.32802518316643
500,-172.92830649715788
1000,-173.67583433870095
1500,-160.31376399355213
2000,-232.06165534556467
2500,-213.39409640756077
3000,-178.80433945752713
3500,-204.2104604733509
4000,-726.9149620669804
4500,-111.47508937742126
5000,-64.43006376732717
5500,-155.80829076092382
6000,-61.96665466936548
6500,16.02233923638196
7000,-14.128141537047531
7500,-76.92168843045363
8000,-83.05052348678066
8500,-145.8061130947213
9000,-146.07986992270003
9500,-2.3163023606442437
10000,-172.93468056107514
10500,-183.01244350370916
11000,-95.87307624882065
11500,-191.13649112427328
12000,32.11380675640711
12500,-122.69860075495487
13000,-141.58469967800264
13500,-65.315349189641
14000,-320.2357503984523
14500,-92.95924204576023
15000,-60.649830504709655
15500,-133.42795799709276
16000,-110.26803146795596
16500,-70.1529980478714
17000,-94.9228315120377
17500,-17.934079854751246
18000,-76.84350465234297
18500,-93.3199956183428
19000,-95.62070692030338
19500,-87.69617326765739
20000,-128.73824909796957
20500,-77.44718607584088
21000,-88.88097634402449
21500,-69.96465876510237
22000,-99.8323073841184
22500,-97.60635909695262
23000,-86.08407011605294
23500,-102.1317889644141
24000,-80.25892302430483
24500,-81.24888460055753
25000,-85.86806243875239
25500,-78.52935131197951
26000,-119.0872602370907
26500,-96.09167263868451
27000,-72.46726868658725
27500,-89.27428706150857
28000,-179.3819697069912
28500,-108.69487034608287
29000,-206.11348824993811
29500,-151.48763696033876
30000,-107.10935456535617
30500,-124.0799648985945
31000,-124.33365490333469
31500,-137.26859066443498
32000,-90.80037568008767
32500,-100.49496100098679
33000,-61.365060392683155
33500,-129.84328695865716
34000,-117.83050437456549
34500,-88.62305949778329
35000,-87.0540308712914
35500,-90.69728116234727
36000,-72.99188916759466
36500,-83.06728447181641
37000,-76.29563056693553
37500,-97.4581627976831
38000,-85.79425572213873
38500,-87.029766041945
39000,-87.55588309555391
39500,-73.1778933934283
40000,-81.00971205451911
40500,-80.77801624217896
41000,-96.09383182067201
41500,-82.91403715856299
42000,-104.38139728251619
42500,-86.770860302325
43000,-130.41754085775747
43500,-104.39751205104133
44000,-98.1924106998009
44500,-93.2712193411597
45000,-114.07299568714359
45500,-144.96484511050465
46000,-110.60937931833053
46500,-129.613228037956
47000,-120.51604986002005
47500,-132.58533211462606
48000,-118.35641211014504
48500,-115.14954347270513
49000,-129.78709187402356
49500,-126.25655283124938
50000,-136.93676083119195
50500,-117.07321242701819
51000,-121.40849921921237
51500,-118.49083816477462
52000,-130.8580815792536
52500,-116.1037778115206
53000,-103.35647295182491
53500,-106.49296198263274
54000,-102.18466635575427
54500,-99.45103081008438
55000,-108.36247819435148
55500,-116.4295350524905
56000,-105.07734779517602
56500,-123.9517757066895
57000,-105.5025189359975
57500,-124.69887301711688
58000,-103.91998950914828
58500,-118.08561413909362
59000,-98.05924402357361
59500,-103.41611119088971
60000,-108.9252120510948
60500,-115.0236857786897
61000,-95.3963532576424
61500,-111.92751719752277
62000,-109.07091468080498
62500,-97.76970294462055
63000,-103.09278666229561
63500,-97.14971362892335
64000,-101.70008723412306
64500,-100.92250682398222
65000,-79.4279523976826
65500,-109.09559002499807
66000,-105.68024897470221
66500,-100.19152789483302
67000,-88.03718609293152
67500,-81.07136046584046
68000,-92.00865542271673
68500,-73.34156086876496
69000,-83.01793999779434
69500,-89.552852328157
70000,-83.78617103717079
70500,-75.73457966518188
71000,-79.24474943982814
71500,-71.89151069732384
72000,-75.43618481314573
72500,-42.182272378019015
73000,-52.22465929004379
73500,-60.88540034071351
74000,-77.07545248007793
74500,-72.21218374904453
75000,-94.01797236779244
75500,-80.31592891750667
76000,-60.675364960026855
76500,-78.12229779010951
77000,-42.82587316273635
77500,-51.180838632291945
78000,-71.24524787393699
78500,-29.343614202730983
79000,-81.54741298813371
79500,-76.4369285637654
80000,-58.139738589148365
80500,-39.418917472847205
81000,-64.9967457806689
81500,-75.17888574644148
82000,-41.80637087246119
82500,-72.87206322018008
83000,-31.993159188878387
83500,-19.117738725736228
84000,-106.01938683871367
84500,-10.447860145031465
85000,-44.00738597131192
85500,-54.84176964968136
86000,-53.08593007511196
86500,17.09895964871656
87000,-10.419940051917566
87500,-50.762117557636984
88000,-34.77817342856677
88500,-35.4638006369686
89000,-16.817507791974755
89500,-0.6059770868395506
90000,-39.71155678257336
90500,-20.461068127862955
91000,1.6077944592399234
91500,-44.82997923807988
92000,0.8074491540929329
92500,-29.6433289898412
93000,37.79359293251547
93500,60.02908739151435
94000,-12.695653353808774
94500,-42.637053370041514
95000,-44.05468955095451
95500,-48.14175277865654
96000,-30.68393506472119
96500,-13.051500500524202
97000,-33.156041740072006
97500,11.957345119698497
98000,24.06348777239804
98500,-3.97401258869733
99000,-16.62578186323053
99500,-35.17752170241641
100000,-59.30498620197966
100500,-61.0344145031075
101000,-34.09535249095964
101500,-39.37919381376848
102000,0.8598203786615131
102500,59.11010278411745
103000,-3.521360557628127
103500,-4.421877936713415
104000,-9.567020152285275
104500,-27.031050188197504
105000,37.181501265035905
105500,-17.66628897207561
106000,41.2532037953393
106500,8.210872367948454
107000,1.1502441926428673
107500,50.68221446755304
108000,-47.010497482034324
108500,15.997587281541593
109000,-83.75023217147603
109500,-9.874612077672664
110000,-49.893734735133236
110500,60.3756156813057
111000,31.89790472108059
111500,-35.434288711969735
112000,-33.917930946009086
112500,25.936303480118358
113000,36.18442058942644
113500,-26.0470185200523
114000,-38.2244240237793
114500,-15.383280212482342
115000,13.516841808689279
115500,-7.533744358452786
116000,67.56471076647976
116500,-15.411914668493713
117000,-30.01711747603208
117500,-37.94289820385122
118000,-65.14560283733637
118500,-53.43103906338674
119000,-121.80718445859836
119500,-117.31421754076557
120000,-108.4409405497612
120500,-152.32021609840922
121000,-137.62426623410505
121500,-104.52558587026617
122000,-104.11864398529615
122500,-131.23865537205918
123000,-132.73922891301422
123500,-116.12331951037936
124000,-142.40835713283704
124500,-125.65263382399796
125000,-131.36418026062154
125500,-134.33909613432922
126000,-124.71140748672119
126500,-137.14425097214828
127000,-152.53878250232714
127500,-95.9146138976898
128000,-148.47468626530858
128500,-147.9581368697838
129000,-100.84086885737199
129500,-14.172805275746853
130000,-71.40031643416343
130500,-64.74117045131895
131000,-69.79188077096067
131500,-31.989741278770623
132000,-71.60183282716454
132500,-81.02509041986991
133000,-69.30089584122483
133500,-52.77539531302922
134000,-62.990985824263134
134500,-51.63857753191743
135000,-29.935558486430182
135500,-49.43210692184938
136000,-67.85497970388202
136500,-64.46566977258269
137000,-22.848233195781695
137500,-59.607211412991525
138000,-44.25101812016298
138500,-23.115825800392678
139000,-50.095086003253385
139500,-46.01744783248016
140000,-46.663960802014
140500,-59.32589764695128
141000,-56.6523810279813
141500,-67.85106825400136
142000,-68.40084704566615
142500,-10.901674883148251
143000,-68.79822288203675
143500,-66.5056753139617
144000,-62.22088729456173
144500,-62.3652421111074
145000,-76.04661091694314
145500,-69.2959090862909
146000,-43.647906855215005
146500,-85.6850764715241
147000,-78.31011793970234
147500,-53.193479402375985
148000,-80.05846666606763
148500,-69.80170074282003
149000,-44.43534103670685
149500,-56.621412443027864
150000,-27.36712186457931
150500,-67.62784898976314
151000,-66.90680296939006
151500,-63.88680743527861
152000,-57.630710976055354
152500,-75.59330068808059
153000,-74.21468508697743
153500,-65.74772467679699
154000,-74.33063724168096
154500,-47.97955385763062
155000,-45.714064683753804
155500,-42.613117261670936
156000,-80.67901361043445
156500,-68.65304909977203
157000,-47.669401792644535
157500,-102.64628584130006
158000,-46.70751391803288
158500,-119.7446888361657
159000,-129.5008145876269
159500,-104.74613627474078
160000,-86.93276934410392
160500,-72.66677608926037
161000,-42.74066953710468
161500,-8.878118064272059
162000,5.111307730386909
162500,2.984444950232155
163000,-75.59700800998907
163500,-24.91285382253828
164000,-44.47055595194764
164500,-43.099280485481145
165000,-42.320145574941805
165500,-31.70050823023477
166000,-36.635321823194076
166500,-48.78155980728614
167000,1.7369041730058867
167500,-42.263858729197125
168000,-1.7447054386229202
168500,34.269052604159334
169000,-22.507376142771903
169500,-10.020519214261736
170000,2.308291779799423
170500,-8.899096519907946
171000,6.698743665143041
171500,-51.40493200757912
172000,-4.356630177980375
172500,-28.806054865879595
173000,-36.81566624120111
173500,-59.62202883057721
174000,2.8469854247480084
174500,-39.33227140175365
175000,-19.937457721746945
175500,-41.850766238563416
176000,-56.52097288483243
176500,-48.1121462496058
177000,-26.82013674015264
177500,-19.517403265821567
178000,-0.8462979615583095
178500,-75.58096052848497
179000,2.9260605467292335
179500,48.224210557859294
180000,30.926687322778708
180500,65.92219996345003
181000,24.314303586750015
181500,36.27202405887401
182000,-15.05252436736634
182500,7.825181211501166
183000,-56.91239263399352
183500,8.707621034679537
184000,31.16023186398785
184500,47.4596142367022
185000,-6.257211919101799
185500,-3.251790375865076
186000,-28.699404323978865
186500,-20.95832236383624
187000,-44.98430054784778
187500,-28.76055572419631
188000,-37.236009397447
188500,49.98287156834371
189000,60.796161911407545
189500,-7.329068278596457
190000,40.54789059645479
190500,-76.06893506679491
191000,-37.43528314248213
191500,-25.348884996920493
192000,-29.008600655326937
192500,-47.757455431565454
193000,-23.41922016252989
193500,-10.88751955149151
194000,133.4749487456916
194500,-13.01148252168321
195000,84.39038389083342
195500,-69.75593242084781
196000,-6.175293350172291
196500,-60.55859848204623
197000,-17.902764994845818
197500,-14.604080350714716
198000,-74.14634261059614
198500,-61.920944726616234
199000,-23.84029932772458
199500,-65.18621653254834
200000,-19.568196948084534
200500,-83.05768652758034
201000,-114.12854204282591
201500,-65.58705995989216
202000,-117.22897495214985
202500,-107.91301380083937
203000,-112.74851883076322
203500,-100.60842585974251
204000,-0.7244139428152159
204500,-58.06687633751595
205000,-65.86118256939999
205500,10.772138527933965
206000,-15.587815859096718
206500,94.04017240927847
207000,62.59526796176864
207500,15.893066966115907
208000,50.51801764347836
208500,-53.64613740752195
209000,-94.84006744157367
209500,1.6221272760652312
210000,16.38318318038153
210500,-82.43766845186944
211000,-65.51066038607303
211500,-117.60453344573628
212000,-64.61971606026108
212500,-69.09135196374282
213000,-25.06290543333075
213500,1.254297493620956
214000,-33.07019709057009
214500,-17.329592733213786
215000,-33.65358094598814
215500,-73.43755529409222
216000,-121.36497335857004
216500,-118.6827086414731
217000,-150.8762074523525
217500,-54.05845846677378
218000,-125.44783826218409
218500,-84.47946882526404
219000,-128.93484406384712
219500,19.683800620121396
220000,37.536381676496866
220500,-29.253630284539298
221000,-47.035974032392446
221500,40.602489625569135
222000,55.69464984407282
222500,-21.90351762660477
223000,-69.28142455076156
223500,-44.54277671316928
224000,-73.02958220793387
224500,-59.79636067753499
225000,-33.97857614624483
225500,34.55543290526555
226000,-32.58744500422629
226500,15.673682155399376
227000,-58.04655031513158
227500,-6.28534824617721
228000,-2.668841997581884
228500,30.161555666482826
229000,23.690455783404673
229500,15.070089163746653
230000,-35.71407403199255
230500,-10.069641133873033
231000,-59.92349660154049
231500,20.723758021245565
232000,35.24803042962008
232500,-4.438182228473816
233000,67.38707240638637
233500,120.09664025467627
234000,88.83706826227015
234500,94.28887264380522
235000,13.436704807745064
235500,133.0213422969827
236000,52.063372584513544
236500,56.257696548132174
237000,108.63709151277335
237500,91.35315511394437
238000,50.533474260653776
238500,91.95173226740368
239000,13.245798019077096
239500,42.722643803366964
240000,17.069210541596668
240500,33.25246452029022
241000,47.186978091968896
241500,33.20275505117346
242000,-23.52161177172991
242500,7.428855360471596
243000,13.291809726550884
243500,38.85555326589276
244000,51.93907259966952
244500,32.03547055081914
245000,3.076419730351847
245500,-19.992224558637588
246000,-41.594380269360784
246500,-82.40157706451656
247000,-68.84106869825597
247500,-45.984471606011304
248000,-113.5957319314222
248500,78.95206873971964
249000,-40.68182642371876
249500,-9.283400576227674
250000,-90.40433296443416
250500,-142.03510364161872
251000,-119.23627444035723
251500,-132.02220334942277
252000,-64.83147995193521
252500,1.0549768102447785
253000,-69.8731054406555
253500,-12.980534611743161
254000,-48.49648440679255
254500,-47.32793135674625
255000,-95.08824342339038
255500,-49.12405063060828
256000,-88.93452582647464
256500,-118.2731024576563
257000,-93.63119894176671
257500,-95.76602723402054
258000,-69.74708154998697
258500,-44.60638894307151
259000,-37.04043716848774
259500,44.821730614441165
260000,7.834747763370092
260500,-30.689894196084317
261000,-74.56057868639236
261500,-111.46302122973971
262000,-42.53933948232703
262500,-41.06433793882814
263000,-86.95275585521716
263500,-27.44326268919491
264000,-83.55625368152081
264500,-56.04714890344341
265000,-58.54708602023165
265500,-35.96277279381004
266000,-69.68905690819311
266500,-34.01382285035961
267000,-63.96192124547755
267500,-65.62308046044919
268000,-42.59641765733245
268500,-33.02226711846849
269000,-26.336534810882775
269500,45.86183821218529
270000,62.474903076783676
270500,28.688589107712396
271000,47.743728295996455
271500,27.42331416978886
272000,73.65884514828706
272500,45.745581622950326
273000,-7.875593732862643
273500,-22.98832543170485
274000,47.51710883167062
274500,-42.77392284991069
275000,52.1954712510003
275500,52.42871278642177
276000,28.767794915824517
276500,11.737219342176838
277000,77.41722998005602
277500,-3.266118232744051
278000,-2.219109053480659
278500,12.010281083915842
279000,86.14578016176529
279500,84.29408210034106
280000,74.37838060640448
280500,-31.202202541270253
281000,121.30789881997107
281500,46.75709436400016
282000,151.4719694641409
282500,29.321324594885134
283000,46.3950562457057
283500,66.69616268231437
284000,-0.3234374246830236
284500,68.20222750151541
285000,78.37822437792123
285500,-7.956399735554761
286000,11.382906458779752
286500,43.187414017730234
287000,-34.885691908377254
287500,45.78614435428315
288000,23.51928871046527
288500,56.319896547542086
289000,83.75013977832492
289500,60.82573885606134
290000,96.83117581231141
290500,65.9849282544856
291000,127.45269537627591
291500,120.47128185549855
292000,127.41433982617852
292500,61.803447768913564
293000,37.23812972994439
293500,57.99914985439382
294000,-41.59508468474915
294500,66.632351960143
295000,-26.84307432709003
295500,63.775592828569
296000,65.25718848582959
296500,26.435613555491678
297000,70.80016632823973
297500,36.93413015552379
298000,60.72322279557147
298500,46.46505276436447
299000,42.57472571246796
299500,63.548672664089416
