Step,Average Reward
0,-146.87771362265568
500,-166.15055765434698
1000,-212.34051277252837
1500,-214.65858916419046
2000,-185.751066571519
2500,-150.10731163013332
3000,-167.3745169911139
3500,-185.764270899373
4000,-133.82661678975623
4500,-157.9330412790285
5000,-200.18463769815068
5500,-180.29829326991694
6000,-156.43575935891576
6500,-195.44487647155432
7000,-144.02702350298597
7500,-171.93777191424914
8000,-213.31521439300224
8500,-165.1697581739202
9000,-144.56256466001182
9500,-189.85730865831678
10000,-161.4712878867117
10500,-497.0823053374338
11000,-375.47190088396957
11500,-376.55809322937097
12000,-99.51624944250791
12500,-68.28691756462703
13000,-28.851985473914226
13500,-25.19609495018267
14000,-74.22666074328441
14500,-60.50987815528232
15000,-51.67497656656788
15500,-37.929797539588236
16000,-57.990355989153194
16500,-56.0446284739528
17000,-43.79657061660847
17500,-111.85309736680718
18000,-69.75450760411266
18500,-79.74112850990608
19000,-86.34645911066885
19500,-74.83788420642334
20000,-103.18028845445414
20500,-63.89902023172768
21000,-72.83446826640287
21500,-111.68163692845539
22000,-155.1668970531964
22500,-88.57882768760788
23000,-96.91468523409256
23500,-78.49028337039336
24000,-42.9159893257341
24500,18.104467580897676
25000,131.45100240625797
25500,19.702185313471677
26000,32.027937376354984
26500,17.942373707498213
27000,-27.58330621078803
27500,3.4838414139850378
28000,2.47373364419655
28500,24.39186767429404
29000,-32.63403436909741
29500,-45.064653445322946
30000,-38.3382773484987
30500,-42.20945213595382
31000,-40.780601741407
31500,-34.5838358387178
32000,-1.37218111449471
32500,-17.121694817412084
33000,52.021431717843086
33500,29.029147923734236
34000,26.049457973058413
34500,34.75942248736173
35000,9.214161957075444
35500,-14.04943616574701
36000,-1.757927621957776
36500,2.8125248042294544
37000,-43.045231752047066
37500,24.990314531049513
38000,-36.28737639853161
38500,-17.430194682465594
39000,-19.449813733634663
39500,9.184758222681513
40000,-19.053249121032046
40500,-1.9517155996553286
41000,1.9842767823987173
41500,27.0753288742476
42000,-28.05225830197528
42500,-22.57683616320107
43000,-18.131680947287535
43500,-22.06322119890833
44000,-10.280249979189833
44500,-37.04264536694657
45000,-32.50662471062863
45500,-31.918523228615754
46000,-37.77400210562845
46500,-21.481783210424638
47000,-32.500394034076855
47500,-32.83628716757936
48000,-15.737061226299641
48500,-37.05421106862991
49000,-82.22183301856288
49500,-2.99704031709758
50000,-27.220167203725673
50500,-8.270787865842612
51000,-34.34576661506588
51500,-54.49831222545455
52000,-84.48846641754952
52500,-50.27363972495887
53000,-45.329449931307636
53500,-58.715558947987994
54000,-67.63905256441828
54500,-54.95581866870506
55000,-22.681830829501433
55500,-47.228910801448286
56000,-54.80911946427185
56500,-26.289577928629363
57000,7.62471885281509
57500,-90.4384122296384
58000,-39.90728238601728
58500,-25.079433778206578
59000,-22.068368672380814
59500,-73.54678723688924
60000,-55.094125873579934
60500,-30.252841798781834
61000,-80.35416367925802
61500,-68.24244224351656
62000,-72.3128753726817
62500,-47.0731514049556
63000,-42.84227942749317
63500,-27.271989692079735
64000,-36.46231576264158
64500,-57.74627532751864
65000,-0.2818526663831197
65500,-9.519458153324551
66000,-7.46897483219613
66500,-3.2520515210274654
67000,-40.67875094249444
67500,6.249581126462255
68000,-56.93609873753728
68500,-27.996026900548724
69000,-13.21369455628442
69500,16.330263575104482
70000,6.383185783000205
70500,6.524717746528916
71000,69.03924450726474
71500,0.9011290697335056
72000,-59.09609303631147
72500,-4.436256630978898
73000,52.96068915708744
73500,12.871797685815855
74000,53.84411545630426
74500,-31.0265565561384
75000,0.5214843306246529
75500,-14.858476920775578
76000,71.45417857110394
76500,43.60911066984998
77000,124.93416087636929
77500,100.30083362350108
78000,165.46138241649828
78500,122.86461216493869
79000,104.54526699164335
79500,149.0763259546567
80000,128.86803679513946
80500,132.18955250804987
81000,145.43023123237222
81500,112.77247860561378
82000,118.65709157837776
82500,51.20189350986012
83000,122.59523628116514
83500,77.00992121679127
84000,107.9130935037263
84500,81.29468015348363
85000,60.68259492084648
85500,35.13490655677335
86000,65.85541428816622
86500,63.899919215848854
87000,21.416992581472222
87500,86.43227596415123
88000,68.40798735658151
88500,14.265189392363164
89000,57.22797558224935
89500,84.73863273008607
90000,101.41293026492394
90500,-1.6447561420011738
91000,60.32893760789848
91500,141.95146378828156
92000,126.40971855836258
92500,63.217013354790176
93000,126.12196965013997
93500,112.44352568756312
94000,123.27287759419718
94500,196.71581678816818
95000,103.0703777961246
95500,144.25950323234215
96000,81.71857548466028
96500,89.45693451273144
97000,62.76197017398597
97500,-43.72811008264476
98000,12.223833596398004
98500,20.937643574062598
99000,86.1038568688297
99500,102.77729209876938
100000,5.348223598200972
100500,40.492320560190294
101000,107.07173697789833
101500,84.59464780085862
102000,92.63820279756602
102500,98.66155207129754
103000,73.16705806103384
103500,133.7984022972036
104000,174.35103789314462
104500,146.89055266190303
105000,142.24060673670982
105500,116.41003639449328
106000,166.74537251952447
106500,102.89647096294365
107000,203.35550536877525
107500,124.24954710410493
108000,143.97585235896344
108500,156.41317785136997
109000,161.60383093117107
109500,69.3722643961809
110000,127.13752544477795
110500,160.65046590732004
111000,190.634029925721
111500,120.82706974468165
112000,149.8857040578905
112500,131.35755682457383
113000,154.04119038536888
113500,128.92736955911676
114000,206.85877479269203
114500,167.1340813922086
115000,218.86835664741065
115500,197.91051328364574
116000,168.26841885427365
116500,179.37366149429417
117000,187.45273168013156
117500,139.93944695233895
118000,192.7707572173439
118500,171.80086527471872
119000,176.04022156467528
119500,207.79390992018443
120000,216.46410391258786
120500,141.89639604576521
121000,174.69286657376972
121500,213.80479791836342
122000,136.52985904690166
122500,179.91736161949703
123000,217.13959663079385
123500,170.8269050798574
124000,191.23734881067364
124500,202.87757250854003
125000,211.7703581751848
125500,181.6269764951961
126000,204.8789873413829
126500,163.76818977752512
127000,220.50339649607886
127500,198.37628166532903
128000,131.91548623449944
128500,191.1202891822354
129000,206.01504547848646
129500,172.82434053656007
130000,220.44433411687027
130500,145.2368715421738
131000,155.51236926736175
131500,213.63513269963624
132000,177.44778490520085
132500,151.31105566139306
133000,138.12835777003988
133500,132.94035687598515
134000,197.52286689072247
134500,96.1254209720253
135000,184.66096258230058
135500,174.02047873963022
136000,180.13338196473936
136500,117.50629876428647
137000,144.96082552484862
137500,180.22763432006658
138000,179.39249874695008
138500,133.4467380231157
139000,130.3367593594045
139500,202.0153590933304
140000,213.3031078248886
140500,156.489675229743
141000,177.51078621520986
141500,170.06389854405333
142000,146.2802973016402
142500,165.8150062802788
143000,147.12662080149926
143500,186.5226606092683
