Step,Average Reward
0,-147.77575761502317
500,-243.5649931338779
1000,-176.27307188208334
1500,-211.69127921141953
2000,-196.00862120332437
2500,-171.52285067107545
3000,-154.49977525280553
3500,-286.62697788875437
4000,-762.221543308135
4500,-122.54612949088036
5000,-73.89728550283454
5500,50.697339217993964
6000,-45.81302936451227
6500,-187.89909506013387
7000,-78.67989420808388
7500,-52.837038410739396
8000,-51.16359223182061
8500,-106.61959962092865
9000,-380.2723162819708
9500,60.15931433668614
10000,-324.5968677436746
10500,-32.71444507334695
11000,-76.85271588289932
11500,-195.56385531717996
12000,-289.1030199396036
12500,-231.12915877180976
13000,-0.3571523929849974
13500,-89.47244347767541
14000,-277.20369058253453
14500,-253.88152048113938
15000,-234.97905718763212
15500,-222.90132207677615
16000,-154.50219408263146
16500,-210.37753635180553
17000,-153.52729681145595
17500,-142.3921893094011
18000,-68.95809664001258
18500,-150.7884900564308
19000,-160.65292682435364
19500,-134.44258726499055
20000,-109.97672418318457
20500,-180.89390991564244
21000,-127.71801531200428
21500,-160.05452854727574
22000,-140.1803014273932
22500,-186.59380144116304
23000,-166.527434022895
23500,-161.4720498931543
24000,-166.90921628654905
24500,-180.34149137641424
25000,-148.05204821248455
25500,-146.47805731271404
26000,-189.39813426597274
26500,-189.40810760762525
27000,-181.75464256652793
27500,-185.9210093809276
28000,-163.91897774863358
28500,-193.4834144247106
29000,-203.7596822238903
29500,-215.66432033480456
30000,-172.31180791391404
30500,-118.8080976579419
31000,-139.60572494505377
31500,-152.0532956958735
32000,-94.75506420913992
32500,-224.79417521180613
33000,-171.81784915494777
33500,-157.33182783642854
34000,-187.67341089251144
34500,-193.14488718384314
35000,-125.5906839246392
35500,-58.79528170126032
36000,-16.70155339435863
36500,-59.086469997003306
37000,-56.3542031117567
37500,-59.01801128121191
38000,-57.088854541550596
38500,-37.04629856090922
39000,-23.414846557883045
39500,-27.821998998850837
40000,-14.663895922744056
40500,-34.90849373908983
41000,-42.64042284304473
41500,-32.81981255356965
42000,-34.94961628234713
42500,-31.430501438995815
43000,-40.76350922822901
43500,-36.02122369715743
44000,-35.06696669168177
44500,-36.14234904329821
45000,-56.514247858840655
45500,-32.78753804049889
46000,-34.57664406600864
46500,-16.439242086330584
47000,-24.6146879398861
47500,-0.5815419650336646
48000,-16.15636344768405
48500,-15.668914829554007
49000,-23.360692172228376
49500,-8.850095572693593
50000,14.91714810993179
50500,8.331900908867123
51000,33.26651170495083
51500,13.275921356574546
52000,23.752101858799307
52500,1.9168409415180363
53000,41.68032957674808
53500,91.29627365085388
54000,97.41087466650833
54500,150.9936052613295
55000,105.30665515205638
55500,40.55586207902904
56000,39.116937590375656
56500,-0.8092838697363434
57000,9.581162351430976
57500,94.00055908478369
58000,124.30299003258911
58500,86.87436928331144
59000,44.68319288755682
59500,93.23803214622089
60000,119.76827899050622
60500,110.44335325422507
61000,102.07307002447784
61500,20.429446951931602
62000,79.33001358736904
62500,-34.385820079684
63000,53.16223249069647
63500,80.14986076825701
64000,63.793343363504036
64500,54.349389612128064
65000,9.113005750791109
65500,66.63098714452289
66000,-12.587230572649451
66500,7.732393054049266
67000,39.34841115928252
67500,32.38023353818777
68000,84.949495507949
68500,48.41529033634593
69000,27.736792598110366
69500,23.222257245183116
70000,58.89305971228448
70500,34.68607426822633
71000,-21.339185801836464
71500,-53.993370371159486
72000,-25.81343743723975
72500,9.448056359267403
73000,-23.58882604582422
73500,-98.777082067365
74000,-23.167421650085075
74500,-41.435044431843814
75000,21.228981662426346
75500,-6.7526118543499525
76000,-58.06115984611087
76500,-16.135705642038843
77000,-35.7802729838699
77500,12.422966589639735
78000,-24.880474875706078
