Step,Average Reward
0,-151.31961898377327
500,-158.70576676894092
1000,-120.29190641718924
1500,-152.2580263537503
2000,-154.18424682374106
2500,-170.7912455458787
3000,-129.70442098963517
3500,-170.9545366953778
4000,-1050.3840908811724
4500,-299.0219150177665
5000,-244.77402335700017
5500,-137.58497090028416
6000,-131.2020436458188
6500,-131.35967820573245
7000,-159.81517669369674
7500,-157.69965185506535
8000,-116.27101501442777
8500,-137.77293264029893
9000,-136.2618087645809
9500,-401.170320923222
10000,-131.2359910770152
10500,-130.4176203358692
11000,-128.12910034922
11500,-147.99747080532887
12000,-159.8158555910436
12500,-139.31597971729704
13000,-127.8655230642241
13500,-139.24783844589845
14000,-123.5094212137612
14500,-124.59343773435796
15000,-117.13790996635169
15500,-120.81219013109278
16000,-113.82049031944648
16500,-119.92324573493443
17000,-110.08810602149723
17500,-114.97853392528437
18000,-118.36179382966334
18500,-123.07945956800036
19000,-112.63312211455204
19500,-116.08778682064568
20000,-119.25984459403749
20500,-118.19182753180571
21000,-122.48592900347796
21500,-115.11069262271913
22000,-120.24517355316034
22500,-111.68018956454667
23000,-118.81650697018817
23500,-110.57206331684365
24000,-114.5937448272435
24500,-110.75545486864546
25000,-113.57683873569059
25500,-112.32046991101997
26000,-128.93446696271056
26500,-126.49569719820443
27000,-110.8757070009112
27500,-115.90833026095038
28000,-112.21083258217261
28500,-118.76592873923121
29000,-113.40935875760904
29500,-111.53487147433334
30000,-110.62739606235928
30500,-114.58559774460119
31000,-114.47066838162512
31500,-117.38583424394042
32000,-105.18317275619472
32500,-111.02384744730405
33000,-114.37856609044483
33500,-113.14871939869333
34000,-116.97224752461548
34500,-115.41584800382103
35000,-111.61371638237988
35500,-106.44377781251865
36000,-115.7174023191375
36500,-111.44779943977832
37000,-109.66156618023544
37500,-115.18253396811488
38000,-112.33337710189551
38500,-105.84025963081001
39000,-109.92138031920426
39500,-98.35086682684651
40000,-110.97153660845784
40500,-113.47474919867912
41000,-110.12129658417237
41500,-116.82489737141202
42000,-111.94138191202383
42500,-107.16586274802042
43000,-112.23040616383578
43500,-108.71503305284895
44000,-109.36370149762983
44500,-109.17512188846631
45000,-106.40402766451116
45500,-110.12607844896225
46000,-116.7860592695398
46500,-112.37341503947118
47000,-114.55328809961986
47500,-105.27635321745296
48000,-106.51023929817529
48500,-111.20370444534925
49000,-111.65467658993725
49500,-105.02987743321009
50000,-115.11708964343397
50500,-113.7243512488485
51000,-115.03240164428391
51500,-121.41307951208739
52000,-108.54730756199824
52500,-112.66449999221345
53000,-114.96589707826021
53500,-110.6234766522288
54000,-104.87454950708009
54500,-114.96082097385708
55000,-111.03808817088391
55500,-111.41065283336229
56000,-111.64188666448104
56500,-114.52451304075653
57000,-117.45331685301205
57500,-110.6013541715336
58000,-111.00623936068851
58500,-112.10400056326485
59000,-113.7916705354728
59500,-110.41638478649463
60000,-110.798581970223
60500,-106.95581629247684
61000,-107.347316158177
61500,-114.65193711705453
62000,-115.52118039456677
62500,-113.37656911482664
63000,-106.32626650315115
63500,-110.32693908871298
64000,-108.49815119738805
64500,-107.14876315750037
65000,-107.4594264233659
65500,-115.59065327172459
66000,-109.69001778962829
66500,-113.96305113540537
67000,-112.33190310953657
67500,-111.73555243492778
68000,-107.21585623709976
68500,-105.8958688660226
69000,-108.34384266420864
69500,-104.78505437244026
70000,-111.41918595585128
70500,-111.31402105082255
71000,-114.9369391023638
71500,-112.69657622579714
72000,-116.61578558348745
72500,-108.43611383666658
73000,-108.28269091261038
73500,-111.0957610800961
74000,-108.33571643998266
74500,-113.36216983625692
75000,-105.39218508905064
75500,-114.4557847674954
76000,-105.4188472659317
76500,-109.14764519867484
77000,-113.43023601516454
77500,-113.9339719479613
78000,-111.30588325002559
78500,-103.72486660807533
79000,-110.1290850378141
79500,-99.48874007669124
80000,-114.72340754994086
80500,-113.72284243951125
81000,-108.67323283061421
81500,-112.28167346767005
82000,-114.43853379945429
82500,-119.36763092646348
83000,-102.3971021113341
83500,-113.97027084041119
84000,-109.49409869253468
84500,-113.65882960297782
85000,-110.01127683776254
85500,-108.13182515683116
86000,-108.68895512866777
86500,-108.52560626941079
87000,-112.25740260483778
87500,-113.17641715403185
88000,-107.74176492881679
88500,-109.07153647447379
89000,-110.60424556139301
89500,-102.4579833864163
90000,-106.55261302052831
90500,-108.64144039157036
91000,-103.82264969877892
91500,-110.97540889460984
92000,-108.92391769916199
92500,-108.5209768217895
93000,-109.00428042381404
93500,-106.13201943986016
94000,-107.3895628312288
94500,-111.75753930411432
95000,-116.40618848996033
95500,-108.03486396228557
96000,-106.60432251639995
96500,-114.39266189213629
97000,-113.41453628066822
97500,-113.03067788418116
98000,-112.13193524772737
98500,-107.60785360099158
99000,-109.31381028051892
99500,-115.46185378800878
100000,-110.07525496584626
100500,-118.34630681289352
101000,-106.29988054386808
101500,-107.5650185468854
102000,-114.42189450085296
102500,-109.09610340920781
103000,-104.72734483825033
103500,-113.16344020249758
104000,-114.74908009136489
104500,-103.99422488550229
105000,-113.59403049409813
105500,-111.94269762512079
106000,-117.79602018016435
106500,-111.54461720266595
107000,-109.85214070986642
107500,-112.71995884285847
108000,-111.98477171603221
108500,-107.63679814091219
109000,-107.52413297869559
109500,-108.43711790810399
